x,y,value
60.18,24.580000000000002,32767
60.68,24.580000000000002,32767
61.18,24.580000000000002,32767
61.68,24.580000000000002,32767
62.18,24.580000000000002,32767
62.68,24.580000000000002,32767
63.18,24.580000000000002,32767
63.68,24.580000000000002,32767
64.18,24.580000000000002,32767
64.68,24.580000000000002,32767
65.18,24.580000000000002,32767
65.68,24.580000000000002,32767
66.18,24.580000000000002,32767
66.68,24.580000000000002,32767
67.18,24.580000000000002,32767
67.68,24.580000000000002,32767
68.18,24.580000000000002,32767
68.68,24.580000000000002,32767
69.18,24.580000000000002,32767
69.68,24.580000000000002,32767
70.18,24.580000000000002,32767
70.68,24.580000000000002,32767
71.18,24.580000000000002,32767
71.68,24.580000000000002,32767
72.18,24.580000000000002,32767
72.68,24.580000000000002,32767
73.18,24.580000000000002,32767
73.68,24.580000000000002,32767
74.18,24.580000000000002,32767
74.68,24.580000000000002,32767
75.18,24.580000000000002,32767
75.68,24.580000000000002,32767
76.18,24.580000000000002,32767
76.68,24.580000000000002,32767
77.18,24.580000000000002,32767
77.68,24.580000000000002,32767
78.18,24.580000000000002,32767
78.68,24.580000000000002,32767
79.18,24.580000000000002,32767
79.68,24.580000000000002,32767
80.18,24.580000000000002,32767
80.68,24.580000000000002,32767
81.18,24.580000000000002,32767
81.68,24.580000000000002,32767
82.18,24.580000000000002,32767
82.68,24.580000000000002,32767
83.18,24.580000000000002,32767
83.68,24.580000000000002,32767
84.18,24.580000000000002,32767
84.68,24.580000000000002,32767
85.18,24.580000000000002,32767
85.68,24.580000000000002,32767
86.18,24.580000000000002,32767
86.68,24.580000000000002,32767
87.18,24.580000000000002,32767
87.68,24.580000000000002,32767
88.18,24.580000000000002,32767
88.68,24.580000000000002,32767
89.18,24.580000000000002,32767
89.68,24.580000000000002,32767
90.18,24.580000000000002,32767
90.68,24.580000000000002,32767
91.18,24.580000000000002,32767
91.68,24.580000000000002,32767
92.18,24.580000000000002,32767
92.68,24.580000000000002,32767
60.18,24.080000000000002,2
60.68,24.080000000000002,2
61.18,24.080000000000002,2
61.68,24.080000000000002,2
62.18,24.080000000000002,2
62.68,24.080000000000002,2
63.18,24.080000000000002,2
63.68,24.080000000000002,2
64.18,24.080000000000002,2
64.68,24.080000000000002,2
65.18,24.080000000000002,3
65.68,24.080000000000002,4
66.18,24.080000000000002,4
66.68,24.080000000000002,4
67.18,24.080000000000002,4
67.68,24.080000000000002,5
68.18,24.080000000000002,5
68.68,24.080000000000002,5
69.18,24.080000000000002,5
69.68,24.080000000000002,5
70.18,24.080000000000002,5
70.68,24.080000000000002,5
71.18,24.080000000000002,5
71.68,24.080000000000002,5
72.18,24.080000000000002,5
72.68,24.080000000000002,5
73.18,24.080000000000002,5
73.68,24.080000000000002,5
74.18,24.080000000000002,5
74.68,24.080000000000002,5
75.18,24.080000000000002,5
75.68,24.080000000000002,5
76.18,24.080000000000002,5
76.68,24.080000000000002,5
77.18,24.080000000000002,5
77.68,24.080000000000002,5
78.18,24.080000000000002,5
78.68,24.080000000000002,5
79.18,24.080000000000002,5
79.68,24.080000000000002,5
80.18,24.080000000000002,5
80.68,24.080000000000002,5
81.18,24.080000000000002,5
81.68,24.080000000000002,5
82.18,24.080000000000002,5
82.68,24.080000000000002,5
83.18,24.080000000000002,5
83.68,24.080000000000002,5
84.18,24.080000000000002,5
84.68,24.080000000000002,5
85.18,24.080000000000002,5
85.68,24.080000000000002,5
86.18,24.080000000000002,5
86.68,24.080000000000002,5
87.18,24.080000000000002,5
87.68,24.080000000000002,5
88.18,24.080000000000002,5
88.68,24.080000000000002,5
89.18,24.080000000000002,5
89.68,24.080000000000002,5
90.18,24.080000000000002,5
90.68,24.080000000000002,5
91.18,24.080000000000002,5
91.68,24.080000000000002,5
92.18,24.080000000000002,5
92.68,24.080000000000002,32767
60.18,23.580000000000002,1
60.68,23.580000000000002,1
61.18,23.580000000000002,1
61.68,23.580000000000002,1
62.18,23.580000000000002,1
62.68,23.580000000000002,1
63.18,23.580000000000002,1
63.68,23.580000000000002,2
64.18,23.580000000000002,2
64.68,23.580000000000002,2
65.18,23.580000000000002,3
65.68,23.580000000000002,3
66.18,23.580000000000002,4
66.68,23.580000000000002,4
67.18,23.580000000000002,4
67.68,23.580000000000002,4
68.18,23.580000000000002,4
68.68,23.580000000000002,5
69.18,23.580000000000002,5
69.68,23.580000000000002,5
70.18,23.580000000000002,5
70.68,23.580000000000002,5
71.18,23.580000000000002,5
71.68,23.580000000000002,5
72.18,23.580000000000002,5
72.68,23.580000000000002,5
73.18,23.580000000000002,5
73.68,23.580000000000002,5
74.18,23.580000000000002,5
74.68,23.580000000000002,5
75.18,23.580000000000002,5
75.68,23.580000000000002,5
76.18,23.580000000000002,5
76.68,23.580000000000002,5
77.18,23.580000000000002,5
77.68,23.580000000000002,5
78.18,23.580000000000002,5
78.68,23.580000000000002,5
79.18,23.580000000000002,5
79.68,23.580000000000002,5
80.18,23.580000000000002,5
80.68,23.580000000000002,5
81.18,23.580000000000002,5
81.68,23.580000000000002,5
82.18,23.580000000000002,5
82.68,23.580000000000002,5
83.18,23.580000000000002,5
83.68,23.580000000000002,5
84.18,23.580000000000002,5
84.68,23.580000000000002,5
85.18,23.580000000000002,5
85.68,23.580000000000002,5
86.18,23.580000000000002,5
86.68,23.580000000000002,5
87.18,23.580000000000002,5
87.68,23.580000000000002,5
88.18,23.580000000000002,5
88.68,23.580000000000002,5
89.18,23.580000000000002,5
89.68,23.580000000000002,5
90.18,23.580000000000002,5
90.68,23.580000000000002,5
91.18,23.580000000000002,5
91.68,23.580000000000002,5
92.18,23.580000000000002,5
92.68,23.580000000000002,32767
60.18,23.080000000000002,1
60.68,23.080000000000002,1
61.18,23.080000000000002,1
61.68,23.080000000000002,1
62.18,23.080000000000002,2
62.68,23.080000000000002,2
63.18,23.080000000000002,2
63.68,23.080000000000002,2
64.18,23.080000000000002,2
64.68,23.080000000000002,2
65.18,23.080000000000002,2
65.68,23.080000000000002,3
66.18,23.080000000000002,3
66.68,23.080000000000002,4
67.18,23.080000000000002,4
67.68,23.080000000000002,4
68.18,23.080000000000002,4
68.68,23.080000000000002,4
69.18,23.080000000000002,5
69.68,23.080000000000002,5
70.18,23.080000000000002,5
70.68,23.080000000000002,5
71.18,23.080000000000002,5
71.68,23.080000000000002,5
72.18,23.080000000000002,5
72.68,23.080000000000002,5
73.18,23.080000000000002,5
73.68,23.080000000000002,5
74.18,23.080000000000002,5
74.68,23.080000000000002,5
75.18,23.080000000000002,5
75.68,23.080000000000002,5
76.18,23.080000000000002,5
76.68,23.080000000000002,5
77.18,23.080000000000002,5
77.68,23.080000000000002,5
78.18,23.080000000000002,5
78.68,23.080000000000002,5
79.18,23.080000000000002,5
79.68,23.080000000000002,5
80.18,23.080000000000002,5
80.68,23.080000000000002,5
81.18,23.080000000000002,5
81.68,23.080000000000002,5
82.18,23.080000000000002,5
82.68,23.080000000000002,5
83.18,23.080000000000002,5
83.68,23.080000000000002,5
84.18,23.080000000000002,5
84.68,23.080000000000002,5
85.18,23.080000000000002,5
85.68,23.080000000000002,5
86.18,23.080000000000002,5
86.68,23.080000000000002,5
87.18,23.080000000000002,5
87.68,23.080000000000002,5
88.18,23.080000000000002,5
88.68,23.080000000000002,5
89.18,23.080000000000002,5
89.68,23.080000000000002,5
90.18,23.080000000000002,5
90.68,23.080000000000002,5
91.18,23.080000000000002,5
91.68,23.080000000000002,5
92.18,23.080000000000002,5
92.68,23.080000000000002,32767
60.18,22.580000000000002,1
60.68,22.580000000000002,1
61.18,22.580000000000002,1
61.68,22.580000000000002,1
62.18,22.580000000000002,2
62.68,22.580000000000002,2
63.18,22.580000000000002,2
63.68,22.580000000000002,3
64.18,22.580000000000002,2
64.68,22.580000000000002,2
65.18,22.580000000000002,2
65.68,22.580000000000002,2
66.18,22.580000000000002,3
66.68,22.580000000000002,3
67.18,22.580000000000002,4
67.68,22.580000000000002,4
68.18,22.580000000000002,4
68.68,22.580000000000002,4
69.18,22.580000000000002,5
69.68,22.580000000000002,5
70.18,22.580000000000002,5
70.68,22.580000000000002,5
71.18,22.580000000000002,5
71.68,22.580000000000002,5
72.18,22.580000000000002,5
72.68,22.580000000000002,5
73.18,22.580000000000002,5
73.68,22.580000000000002,5
74.18,22.580000000000002,5
74.68,22.580000000000002,5
75.18,22.580000000000002,5
75.68,22.580000000000002,5
76.18,22.580000000000002,5
76.68,22.580000000000002,5
77.18,22.580000000000002,5
77.68,22.580000000000002,5
78.18,22.580000000000002,5
78.68,22.580000000000002,5
79.18,22.580000000000002,5
79.68,22.580000000000002,5
80.18,22.580000000000002,5
80.68,22.580000000000002,5
81.18,22.580000000000002,5
81.68,22.580000000000002,5
82.18,22.580000000000002,5
82.68,22.580000000000002,5
83.18,22.580000000000002,5
83.68,22.580000000000002,5
84.18,22.580000000000002,5
84.68,22.580000000000002,5
85.18,22.580000000000002,5
85.68,22.580000000000002,5
86.18,22.580000000000002,5
86.68,22.580000000000002,5
87.18,22.580000000000002,5
87.68,22.580000000000002,5
88.18,22.580000000000002,5
88.68,22.580000000000002,5
89.18,22.580000000000002,5
89.68,22.580000000000002,5
90.18,22.580000000000002,5
90.68,22.580000000000002,5
91.18,22.580000000000002,5
91.68,22.580000000000002,5
92.18,22.580000000000002,5
92.68,22.580000000000002,32767
60.18,22.080000000000002,2
60.68,22.080000000000002,1
61.18,22.080000000000002,1
61.68,22.080000000000002,2
62.18,22.080000000000002,2
62.68,22.080000000000002,2
63.18,22.080000000000002,2
63.68,22.080000000000002,2
64.18,22.080000000000002,2
64.68,22.080000000000002,2
65.18,22.080000000000002,2
65.68,22.080000000000002,2
66.18,22.080000000000002,2
66.68,22.080000000000002,3
67.18,22.080000000000002,3
67.68,22.080000000000002,4
68.18,22.080000000000002,4
68.68,22.080000000000002,4
69.18,22.080000000000002,5
69.68,22.080000000000002,5
70.18,22.080000000000002,5
70.68,22.080000000000002,5
71.18,22.080000000000002,5
71.68,22.080000000000002,5
72.18,22.080000000000002,5
72.68,22.080000000000002,5
73.18,22.080000000000002,5
73.68,22.080000000000002,5
74.18,22.080000000000002,5
74.68,22.080000000000002,5
75.18,22.080000000000002,5
75.68,22.080000000000002,5
76.18,22.080000000000002,5
76.68,22.080000000000002,5
77.18,22.080000000000002,5
77.68,22.080000000000002,5
78.18,22.080000000000002,5
78.68,22.080000000000002,5
79.18,22.080000000000002,5
79.68,22.080000000000002,5
80.18,22.080000000000002,5
80.68,22.080000000000002,5
81.18,22.080000000000002,5
81.68,22.080000000000002,5
82.18,22.080000000000002,5
82.68,22.080000000000002,5
83.18,22.080000000000002,5
83.68,22.080000000000002,5
84.18,22.080000000000002,5
84.68,22.080000000000002,5
85.18,22.080000000000002,5
85.68,22.080000000000002,5
86.18,22.080000000000002,5
86.68,22.080000000000002,5
87.18,22.080000000000002,5
87.68,22.080000000000002,5
88.18,22.080000000000002,5
88.68,22.080000000000002,5
89.18,22.080000000000002,5
89.68,22.080000000000002,5
90.18,22.080000000000002,5
90.68,22.080000000000002,5
91.18,22.080000000000002,4
91.68,22.080000000000002,5
92.18,22.080000000000002,5
92.68,22.080000000000002,32767
60.18,21.580000000000002,2
60.68,21.580000000000002,1
61.18,21.580000000000002,1
61.68,21.580000000000002,2
62.18,21.580000000000002,2
62.68,21.580000000000002,2
63.18,21.580000000000002,1
63.68,21.580000000000002,1
64.18,21.580000000000002,1
64.68,21.580000000000002,1
65.18,21.580000000000002,2
65.68,21.580000000000002,2
66.18,21.580000000000002,2
66.68,21.580000000000002,2
67.18,21.580000000000002,3
67.68,21.580000000000002,3
68.18,21.580000000000002,4
68.68,21.580000000000002,4
69.18,21.580000000000002,4
69.68,21.580000000000002,5
70.18,21.580000000000002,5
70.68,21.580000000000002,5
71.18,21.580000000000002,5
71.68,21.580000000000002,5
72.18,21.580000000000002,4
72.68,21.580000000000002,5
73.18,21.580000000000002,5
73.68,21.580000000000002,5
74.18,21.580000000000002,5
74.68,21.580000000000002,5
75.18,21.580000000000002,5
75.68,21.580000000000002,5
76.18,21.580000000000002,5
76.68,21.580000000000002,5
77.18,21.580000000000002,5
77.68,21.580000000000002,5
78.18,21.580000000000002,5
78.68,21.580000000000002,5
79.18,21.580000000000002,5
79.68,21.580000000000002,5
80.18,21.580000000000002,5
80.68,21.580000000000002,5
81.18,21.580000000000002,5
81.68,21.580000000000002,5
82.18,21.580000000000002,5
82.68,21.580000000000002,5
83.18,21.580000000000002,5
83.68,21.580000000000002,5
84.18,21.580000000000002,5
84.68,21.580000000000002,5
85.18,21.580000000000002,5
85.68,21.580000000000002,5
86.18,21.580000000000002,5
86.68,21.580000000000002,5
87.18,21.580000000000002,5
87.68,21.580000000000002,5
88.18,21.580000000000002,5
88.68,21.580000000000002,5
89.18,21.580000000000002,5
89.68,21.580000000000002,5
90.18,21.580000000000002,4
90.68,21.580000000000002,4
91.18,21.580000000000002,4
91.68,21.580000000000002,4
92.18,21.580000000000002,5
92.68,21.580000000000002,32767
60.18,21.080000000000002,1
60.68,21.080000000000002,1
61.18,21.080000000000002,2
61.68,21.080000000000002,2
62.18,21.080000000000002,1
62.68,21.080000000000002,1
63.18,21.080000000000002,1
63.68,21.080000000000002,1
64.18,21.080000000000002,1
64.68,21.080000000000002,1
65.18,21.080000000000002,2
65.68,21.080000000000002,2
66.18,21.080000000000002,2
66.68,21.080000000000002,2
67.18,21.080000000000002,2
67.68,21.080000000000002,2
68.18,21.080000000000002,3
68.68,21.080000000000002,3
69.18,21.080000000000002,4
69.68,21.080000000000002,4
70.18,21.080000000000002,4
70.68,21.080000000000002,5
71.18,21.080000000000002,5
71.68,21.080000000000002,5
72.18,21.080000000000002,4
72.68,21.080000000000002,5
73.18,21.080000000000002,5
73.68,21.080000000000002,5
74.18,21.080000000000002,5
74.68,21.080000000000002,5
75.18,21.080000000000002,5
75.68,21.080000000000002,5
76.18,21.080000000000002,5
76.68,21.080000000000002,5
77.18,21.080000000000002,5
77.68,21.080000000000002,5
78.18,21.080000000000002,5
78.68,21.080000000000002,5
79.18,21.080000000000002,5
79.68,21.080000000000002,5
80.18,21.080000000000002,5
80.68,21.080000000000002,5
81.18,21.080000000000002,5
81.68,21.080000000000002,5
82.18,21.080000000000002,5
82.68,21.080000000000002,5
83.18,21.080000000000002,5
83.68,21.080000000000002,5
84.18,21.080000000000002,5
84.68,21.080000000000002,5
85.18,21.080000000000002,5
85.68,21.080000000000002,5
86.18,21.080000000000002,5
86.68,21.080000000000002,5
87.18,21.080000000000002,4
87.68,21.080000000000002,4
88.18,21.080000000000002,4
88.68,21.080000000000002,4
89.18,21.080000000000002,4
89.68,21.080000000000002,4
90.18,21.080000000000002,4
90.68,21.080000000000002,4
91.18,21.080000000000002,4
91.68,21.080000000000002,4
92.18,21.080000000000002,5
92.68,21.080000000000002,32767
60.18,20.580000000000002,1
60.68,20.580000000000002,1
61.18,20.580000000000002,1
61.68,20.580000000000002,1
62.18,20.580000000000002,1
62.68,20.580000000000002,1
63.18,20.580000000000002,1
63.68,20.580000000000002,1
64.18,20.580000000000002,1
64.68,20.580000000000002,1
65.18,20.580000000000002,1
65.68,20.580000000000002,2
66.18,20.580000000000002,2
66.68,20.580000000000002,2
67.18,20.580000000000002,2
67.68,20.580000000000002,2
68.18,20.580000000000002,2
68.68,20.580000000000002,2
69.18,20.580000000000002,3
69.68,20.580000000000002,4
70.18,20.580000000000002,4
70.68,20.580000000000002,4
71.18,20.580000000000002,5
71.68,20.580000000000002,4
72.18,20.580000000000002,4
72.68,20.580000000000002,5
73.18,20.580000000000002,5
73.68,20.580000000000002,5
74.18,20.580000000000002,5
74.68,20.580000000000002,5
75.18,20.580000000000002,5
75.68,20.580000000000002,5
76.18,20.580000000000002,5
76.68,20.580000000000002,5
77.18,20.580000000000002,5
77.68,20.580000000000002,5
78.18,20.580000000000002,5
78.68,20.580000000000002,5
79.18,20.580000000000002,5
79.68,20.580000000000002,5
80.18,20.580000000000002,5
80.68,20.580000000000002,5
81.18,20.580000000000002,5
81.68,20.580000000000002,5
82.18,20.580000000000002,5
82.68,20.580000000000002,5
83.18,20.580000000000002,5
83.68,20.580000000000002,5
84.18,20.580000000000002,5
84.68,20.580000000000002,5
85.18,20.580000000000002,5
85.68,20.580000000000002,5
86.18,20.580000000000002,5
86.68,20.580000000000002,4
87.18,20.580000000000002,4
87.68,20.580000000000002,4
88.18,20.580000000000002,4
88.68,20.580000000000002,4
89.18,20.580000000000002,4
89.68,20.580000000000002,4
90.18,20.580000000000002,4
90.68,20.580000000000002,4
91.18,20.580000000000002,4
91.68,20.580000000000002,4
92.18,20.580000000000002,4
92.68,20.580000000000002,32767
60.18,20.080000000000002,1
60.68,20.080000000000002,1
61.18,20.080000000000002,1
61.68,20.080000000000002,1
62.18,20.080000000000002,1
62.68,20.080000000000002,1
63.18,20.080000000000002,1
63.68,20.080000000000002,1
64.18,20.080000000000002,1
64.68,20.080000000000002,1
65.18,20.080000000000002,1
65.68,20.080000000000002,2
66.18,20.080000000000002,2
66.68,20.080000000000002,2
67.18,20.080000000000002,1
67.68,20.080000000000002,1
68.18,20.080000000000002,1
68.68,20.080000000000002,2
69.18,20.080000000000002,3
69.68,20.080000000000002,4
70.18,20.080000000000002,4
70.68,20.080000000000002,4
71.18,20.080000000000002,4
71.68,20.080000000000002,4
72.18,20.080000000000002,4
72.68,20.080000000000002,5
73.18,20.080000000000002,5
73.68,20.080000000000002,5
74.18,20.080000000000002,5
74.68,20.080000000000002,5
75.18,20.080000000000002,5
75.68,20.080000000000002,5
76.18,20.080000000000002,5
76.68,20.080000000000002,5
77.18,20.080000000000002,5
77.68,20.080000000000002,5
78.18,20.080000000000002,5
78.68,20.080000000000002,5
79.18,20.080000000000002,5
79.68,20.080000000000002,5
80.18,20.080000000000002,5
80.68,20.080000000000002,5
81.18,20.080000000000002,5
81.68,20.080000000000002,5
82.18,20.080000000000002,5
82.68,20.080000000000002,5
83.18,20.080000000000002,5
83.68,20.080000000000002,5
84.18,20.080000000000002,5
84.68,20.080000000000002,5
85.18,20.080000000000002,5
85.68,20.080000000000002,5
86.18,20.080000000000002,5
86.68,20.080000000000002,4
87.18,20.080000000000002,4
87.68,20.080000000000002,4
88.18,20.080000000000002,4
88.68,20.080000000000002,4
89.18,20.080000000000002,4
89.68,20.080000000000002,4
90.18,20.080000000000002,4
90.68,20.080000000000002,4
91.18,20.080000000000002,4
91.68,20.080000000000002,4
92.18,20.080000000000002,4
92.68,20.080000000000002,32767
60.18,19.580000000000002,1
60.68,19.580000000000002,1
61.18,19.580000000000002,1
61.68,19.580000000000002,1
62.18,19.580000000000002,1
62.68,19.580000000000002,1
63.18,19.580000000000002,1
63.68,19.580000000000002,1
64.18,19.580000000000002,1
64.68,19.580000000000002,1
65.18,19.580000000000002,1
65.68,19.580000000000002,1
66.18,19.580000000000002,2
66.68,19.580000000000002,2
67.18,19.580000000000002,1
67.68,19.580000000000002,1
68.18,19.580000000000002,1
68.68,19.580000000000002,2
69.18,19.580000000000002,3
69.68,19.580000000000002,4
70.18,19.580000000000002,4
70.68,19.580000000000002,4
71.18,19.580000000000002,4
71.68,19.580000000000002,4
72.18,19.580000000000002,4
72.68,19.580000000000002,5
73.18,19.580000000000002,5
73.68,19.580000000000002,5
74.18,19.580000000000002,5
74.68,19.580000000000002,5
75.18,19.580000000000002,5
75.68,19.580000000000002,5
76.18,19.580000000000002,5
76.68,19.580000000000002,5
77.18,19.580000000000002,5
77.68,19.580000000000002,5
78.18,19.580000000000002,5
78.68,19.580000000000002,5
79.18,19.580000000000002,5
79.68,19.580000000000002,5
80.18,19.580000000000002,5
80.68,19.580000000000002,5
81.18,19.580000000000002,5
81.68,19.580000000000002,5
82.18,19.580000000000002,5
82.68,19.580000000000002,5
83.18,19.580000000000002,5
83.68,19.580000000000002,5
84.18,19.580000000000002,5
84.68,19.580000000000002,5
85.18,19.580000000000002,5
85.68,19.580000000000002,4
86.18,19.580000000000002,4
86.68,19.580000000000002,4
87.18,19.580000000000002,3
87.68,19.580000000000002,3
88.18,19.580000000000002,3
88.68,19.580000000000002,3
89.18,19.580000000000002,3
89.68,19.580000000000002,3
90.18,19.580000000000002,3
90.68,19.580000000000002,3
91.18,19.580000000000002,3
91.68,19.580000000000002,3
92.18,19.580000000000002,4
